# touch_raw — no calibration, no bezel
# panel 800x480  drawn == panel coordinates
# hardware raw range (in use): X[0..4095] Y[0..4095]
# stored calibration (IGNORED): X[0..4095] Y[0..4095]
# stored bezel (IGNORED): T=11 B=14 L=0 R=0
# L ms raw_x raw_y panel_x panel_y pinmask
# T ms idx target_x target_y raw_x raw_y
# B ms edge raw_x raw_y
# S ms edge bucket raw_x raw_y            edge-sweep sample
# I ms edge bar_panel tap raw_x raw_y     inward-step tap
S 39831 TOP 15 4095 0
S 39861 TOP 15 4095 0
S 39891 TOP 15 4095 0
S 39921 TOP 15 4095 0
S 39951 TOP 15 4095 0
S 39981 TOP 15 4095 0
S 40011 TOP 15 4095 0
S 40128 TOP 15 4095 0
L 40213 4068 0 793 0 4
S 40213 TOP 15 4068 0
S 40243 TOP 15 4068 0
L 40272 4037 0 787 0 4
S 40272 TOP 15 4037 0
S 40302 TOP 15 4037 0
S 40332 TOP 15 4037 0
L 40361 4023 59 784 6 0
S 40361 TOP 15 4023 59
L 40391 4016 31 783 3 0
S 40391 TOP 15 4016 31
L 41064 3568 0 696 0 4
S 41064 TOP 13 3568 0
L 41094 3533 0 689 0 4
S 41094 TOP 13 3533 0
L 41123 3523 0 687 0 4
S 41123 TOP 13 3523 0
S 41153 TOP 13 3523 0
L 41183 3518 0 686 0 4
S 41183 TOP 13 3518 0
L 41213 3516 0 686 0 4
S 41213 TOP 13 3516 0
L 42691 4076 0 795 0 4
S 42691 TOP 15 4076 0
S 42721 TOP 15 4076 0
L 42780 4068 0 793 0 4
S 42780 TOP 15 4068 0
S 42811 TOP 15 4068 0
L 42841 4045 0 789 0 4
S 42841 TOP 15 4045 0
L 42871 4029 0 786 0 4
S 42871 TOP 15 4029 0
L 42901 4005 0 781 0 4
S 42901 TOP 15 4005 0
S 42931 TOP 15 4005 0
L 42962 3981 0 776 0 4
S 42962 TOP 15 3981 0
L 42991 3959 0 772 0 4
S 42991 TOP 15 3959 0
L 43022 3948 0 770 0 4
S 43022 TOP 15 3948 0
S 43052 TOP 15 3948 0
L 43082 3943 0 769 0 4
S 43082 TOP 15 3943 0
L 43111 3932 0 767 0 4
S 43111 TOP 15 3932 0
L 43202 3852 0 751 0 4
S 43202 TOP 15 3852 0
L 43231 3829 0 747 0 4
S 43231 TOP 14 3829 0
L 43261 3811 0 743 0 4
S 43261 TOP 14 3811 0
S 43291 TOP 14 3811 0
L 43321 3802 0 741 0 4
S 43321 TOP 14 3802 0
L 43378 3744 0 730 0 4
S 43378 TOP 14 3744 0
S 43408 TOP 14 3744 0
L 43437 3717 0 725 0 4
S 43437 TOP 14 3717 0
L 43467 3707 0 723 0 4
S 43467 TOP 14 3707 0
L 43496 3690 0 719 0 4
S 43496 TOP 14 3690 0
S 43526 TOP 14 3690 0
L 43555 3666 0 715 0 4
S 43555 TOP 14 3666 0
L 43585 3644 0 711 0 4
S 43585 TOP 14 3644 0
L 43615 3633 0 708 0 4
S 43615 TOP 14 3633 0
S 43644 TOP 14 3633 0
L 43674 3627 0 707 0 4
S 43674 TOP 14 3627 0
L 43703 3616 0 705 0 4
S 43703 TOP 14 3616 0
L 43733 3587 0 699 0 4
S 43733 TOP 13 3587 0
S 43762 TOP 13 3587 0
L 43792 3546 0 691 0 4
S 43792 TOP 13 3546 0
L 43822 3514 0 685 0 4
S 43822 TOP 13 3514 0
S 43851 TOP 13 3514 0
L 43881 3498 0 682 0 4
S 43881 TOP 13 3498 0
L 43911 3482 0 679 0 4
S 43911 TOP 13 3482 0
L 43941 3464 0 675 0 4
S 43941 TOP 13 3464 0
